Subject_ID,Delta,Theta,Alpha,Beta,Gamma,y
X2.V1.643,0.044924689860528284,0.04710043942583211,0.015384655085603846,0.01619995958027033,0.0004983677681946024,2
X12.V1.541,0.013470321536233168,0.0038900493367170644,0.012816072480366671,0.009248519708318872,0.00041135278587862566,4
X14.V1.644,1.4877025304446672,0.9356490202787674,0.6074642347580157,0.22699850793810084,0.0074805504324321785,1
X2.V1.463,0.006963589759914927,0.013837124413992919,0.004057671855105465,0.004757284953355333,0.000700699421198379,2
X7.V1.102,0.00383048167330284,0.0007365326518024262,0.0011956084068410243,0.0005298401311795731,4.222403146341266e-05,3
X10.V1,0.016096789759797767,0.004758591846825503,0.003291930678054603,0.009110341687771216,0.0005332989810995386,5
X6.V1.913,0.03302450819232171,0.05293392577562671,0.024752733611495863,0.014287391773292687,0.001760091854943798,3
X18.V1.472,0.006589737361972759,0.020052516831672224,0.016128789495406862,0.017058766590523446,0.0012423195865568456,3
X7.V1.673,0.004957222628840088,0.011943030169411381,0.0009738191573330549,0.0009373945439751829,6.646365414640372e-05,2
X18.V1.56,0.003842700601547981,0.007110779162427165,0.04021975163377964,0.013196821871373733,0.00018075681871757365,5
X5.V1.12,0.013184993571731474,0.007709468338163671,0.0022493350705654514,0.002896806425418498,0.00029278275377938673,5
X13.V1.661,0.035059649759198445,0.0172542659873212,0.03279696906132121,0.04189107562491651,0.0030541636101236534,4
X16.V1.26,0.003972185258507059,0.007113876093299712,0.008821814136002153,0.01677848957578054,0.0003379159312521107,5
X16.V1.464,1.1586113608744775,0.43282893616606133,1.1404757658791225,9.907183236661282,0.14911914841022175,1
X8.V1.663,0.04898259068450934,0.03815946739647321,0.005851798898973995,0.002162589295680004,0.0001303649349031587,2
X6.V1.341,0.00994368343479285,0.014929376516180358,0.3543115787442231,0.03172220714739646,0.0009013527978508135,4
X22.V1.982,0.022538103625979345,0.008023957680236986,0.0013631702129149538,0.001715688119947794,5.043839798627522e-05,3
X6.V1.924,3.174061771963573,0.9463856123008366,0.5805922012333288,0.5351753927391084,0.011601860771019962,1
X11.V1.581,0.04826357827812212,0.029536257653834014,0.016789594077524707,0.03939363704598145,0.0010555132954410155,4
X13.V1.562,0.002882566364358411,0.00236794900614426,5.445313011855776e-05,0.000508625286539334,5.45385389091387e-05,3
X5.V1.233,0.05984253622839996,0.024472564285854155,0.06054044635502453,0.009846871155636603,0.0005502343823337592,2
X15.V1.371,0.05830215601942976,0.004556720450749534,0.17264341729184762,0.0419076748079972,0.0005160947387189589,4
X11.V1.39,0.004280211787358289,0.0034193232970744798,0.009875859693834501,0.015988618935838916,0.0010045616459293796,5
X19.V1.313,0.01485573553642056,0.0010775155180634177,0.0037797484226495875,0.0033629260918742942,9.545826323093612e-05,3
X2.V1.301,0.0023406736956572546,0.005001891478887535,0.021253377444867223,0.010350444717679635,0.0003206523146998078,4
X14.V1.84,0.005117491669158704,0.012420771141152644,0.0014167935532724044,0.009814920401188944,0.0011852564573452014,5
X1.V1.682,0.012035448244542656,0.013813262611563635,0.0025270421553531762,0.00375977836039548,0.00016646413289635826,3
X8.V1.162,0.0263693167982733,0.012764048854646527,0.007082585560145979,0.013880675156745617,0.0018272801659760382,3
X16.V1.874,0.03811174027721417,0.7264955904026206,0.08781120150052768,0.07006926945311645,0.0014594624502587792,1
X2.V1.854,0.051081621317513454,0.13652995622760042,0.07135838756698791,0.6395226056592783,0.009544783275489556,1
X23.V1.710,0.013582537497461168,0.00564370205115451,0.07649692852134057,0.008907707236957765,0.0007151918653639999,4
X19.V1.641,0.0358687762712051,0.015011562318373878,0.03861895111390626,0.13788495199176679,0.006530356834874154,4
X17.V1.72,0.006343360514762352,0.0018265847287181071,0.02483306899462814,0.004055710126198646,0.00017668822528254274,5
X16.V1.102,0.0189462279619921,0.006530602094942079,0.0007699261571069002,0.0005940136690874909,3.568706049056576e-05,3
X23.V1.424,0.05033793185821568,0.09405269435806635,0.04163720003003294,0.027043797509404287,0.0006374786562106615,1
X2.V1.763,0.051960634115522104,0.029181133529351054,0.014946223035962606,0.014647831903438623,0.00048753643123552575,2
X2.V1.104,0.09049183969316446,1.649991930930656,1.3080163084786642,1.8146116244926076,0.058376739658615874,1
X12.V1.717,0.07116302626786301,1.941299705467448,0.10969911262852933,0.24136286933874934,0.005768073054679599,1
X18.V1.971,0.030735538912592807,0.010276514346391432,0.00865386035511718,0.00690286496070143,0.0011125558106042308,4
X21.V1.122,0.016566803622462458,0.006456681251594926,0.0010938069912348645,0.001209182251039754,4.4151460655358305e-05,3
X12.V1.563,0.041056781998107465,0.005573663656134471,0.0006645523219022714,0.0005737788403547107,3.389298576499305e-05,2
X22.V1.4,0.04846963259780648,0.003251688086637003,0.006799799624037948,0.008693610860007391,0.0004915817137550023,5
X21.V1.174,0.30559902614285706,0.08220664618509256,0.030307285943219367,0.057151729811850016,0.004177587770044893,1
X11.V1.122,0.028517198879321703,0.005597233823714989,0.0012836167479292344,0.0006651645891103603,3.884086458495552e-05,3
X6.V1.86,0.004109485417521864,0.006446430701567115,0.005571839978351099,0.012955442195636513,0.001288830092997841,5
X13.V1.372,0.030171076567810665,0.0021189240106261947,0.0059529873042471065,0.0012412353881337953,0.00015044292724481037,3
X3.V1.443,0.04028391429239386,0.009204373503359575,0.007187410392283027,0.003280832300618553,0.0003418597767909557,2
X16.V1.763,0.020681052911602923,0.015184229899745648,0.00706594680173993,0.006887344918654434,0.0002099920024371526,2
X9.V1.563,0.1322855104776874,0.04245396391134711,0.0021218731056565254,0.0008947062478031143,5.107669031177265e-05,2
X10.V1.27,0.013212315405869313,0.010436836180576755,0.004240621271920255,0.007700528570806698,0.00027084694892528117,5
X16.V1.58,0.02797103917340498,0.018079377327570135,0.009465937030178374,0.0018695607197793535,7.199507848053841e-05,5
X21.V1.944,0.04343876476631928,0.5764768415456824,0.6337909884317643,0.08974823437672336,0.006994297052284635,1
X13.V1.134,0.10549091282350274,0.1671774266683826,0.06680666986731201,0.05029451802232149,0.0043440133538441665,1
X14.V1.434,1.8914565708919946,1.189218667748626,0.9575971009818748,0.3870291712100687,0.0045853140558857015,1
X6.V1.153,0.1552785741750507,0.052720290157764416,0.011919801611554787,0.014670319245261191,0.00045007752917160276,2
X8.V1.301,0.01661475020468441,0.01091094945004249,0.004216397473411406,0.004433853095069298,0.00018346590350027392,4
X18.V1.451,0.012620044998703233,0.008273328992099468,0.1575412560689181,0.006905909328241694,0.0002946685822318834,4
X22.V1.8,0.005251804454833956,0.0054088013532916385,0.0025829576836616268,0.004285811849631913,0.0002008076082831499,5
X10.V1.753,0.08097098578044086,0.003503666161617059,0.0015669006367138479,0.0012538385210877467,9.302263713989846e-05,2
X9.V1.582,0.006764431229715045,0.002774428324483313,0.0009126176479018722,0.0004431788419948193,5.171214737807961e-05,3
X2.V1.315,0.023608933950659862,0.0057664025537153985,0.004695066687916604,0.004138524200154378,0.0002755170287682455,2
X7.V1.812,0.07832413607472341,0.03105385804354638,0.007392268951180871,0.00622236451866259,0.0004144680207054259,3
X19.V1.74,0.031783107718481564,0.007288657790261447,0.02717713310490582,0.010330452118151208,0.00044575926024848406,5
X2.V1.66,0.01468710440687411,0.004779448523534003,0.005831641222409576,0.00564201628753235,0.0003346264143783652,5
X11.V1.404,5.870542009470945,0.1780163958767032,0.7292589643511991,1.048275703375056,0.012192283392158047,1
X19.V1.593,3.190589835436145,0.21793387776774253,0.4284809680067956,0.5150404474708765,0.02068701403109867,2
X10.V1.784,0.724565482695141,2.448977962177218,2.776117097332083,2.6956398994453994,0.06255453529600888,1
X20.V1.502,0.07080610818116263,0.0042710175235773605,0.011069505007764987,0.0015983928883571193,0.00020768416825980824,3
X3.V1.421,0.003923787749609632,0.004665550908425068,0.0064397095619039,0.0044115280720856105,0.00023115571870305606,4
X10.V1.553,0.004458288849862439,0.00491648872405771,0.0011468901630324235,0.0006682724044394953,3.844935134254915e-05,2
X13.V1.994,0.08102509467622115,0.6877209711095851,0.3777953670991942,0.22594488762128356,0.005008549393345684,1
X2.V1.724,0.7648728818198955,0.8719870929570428,0.3317795256619121,0.2961797264488885,0.003123963423011551,1
X13.V1.784,1.3062988381537526,4.542075845003552,2.786492989928572,1.0795258499913785,0.015382306268590315,1
X5.V1.584,4.959454898779119,6.299662239534895,1.5743920282951969,1.4563150790095358,0.02162253522032549,1
X12.V1.49,0.030865296510981417,0.005841980898078001,0.026752383490009912,0.004918015398512314,0.0007025560558556181,5
X17.V1.321,0.004423879662384328,0.006748834836359819,0.035355842228660554,0.026705595222609225,0.00023770769940856894,4
X5.V1.423,0.021837932826448275,0.019299549756846387,0.012627573805848363,0.006545025012917826,0.00017793509949090385,2
X20.V1.31,0.008979805845118346,0.004586735068826283,0.006082299361481781,0.006332095750936506,0.0003363586063118561,5
X23.V1.115,0.04571080758431436,0.003380660650153348,0.0012379068995393408,0.00040442685301454555,5.9553440979772864e-05,2
X15.V1.441,0.0018058354865083642,0.011161256858278458,0.09674241434722859,0.013868247301760839,0.0002394766266429057,4
X4.V1.83,0.013528807047370956,0.00030858355303802095,0.010422829769902782,0.008792813885670681,0.0005829471446031117,5
X20.V1.293,0.9431236180958553,0.19547029786998138,0.08054803499477464,0.05046409413434005,0.0018259160169204413,2
X17.V1.94,0.020090223439900773,0.006050487688385713,0.017584720240284187,0.014798366531501432,0.0004168087837501753,5
X11.V1.402,0.031218031329131417,0.0027034160268091666,0.0003158574002839927,0.00025951024306447617,8.04698059868264e-05,3
X2.V1.314,0.017833195192055333,0.008324869319258623,0.0014704007917223213,0.0009163834786242205,8.500742407118998e-05,2
X12.V1.85,0.011591778384234128,0.0014601932972802259,0.005323052792981654,0.016541876816780803,0.00043853676165682393,5
X13.V1.451,0.005172382400855,0.00906614113875167,0.0061472118712315,0.006260081385185679,0.0002300846416300462,4
X23.V1.212,0.008095874229258893,0.056893231574860835,0.01438841366979324,0.003896343341745368,0.00031484019362466566,3
X4.V1.111,0.012326099920914988,0.0020621881461442663,0.04464009758719244,0.013812891642372541,0.001441998033596127,4
X16.V1.67,0.017403087121302906,0.001159269620893499,0.005245220677297423,0.006262940385367698,0.0005706429268566047,5
X10.V1.221,0.0015888513602291831,0.008555642071915916,0.03891192293123284,0.013059974178710135,0.0002081205514936994,4
X17.V1.16,0.012938096803873932,0.0020396368280963563,0.005127039930718858,0.0024536386064353734,0.00016687161017795598,5
X12.V1.56,0.004104663221924012,0.006298761599290155,0.02615809591113804,0.005937507939905553,0.0004210572473945742,5
X11.V1.791,0.024299549581550325,0.015987708378871306,0.027200220581047638,0.036621805081802516,0.0013116231635615276,4
X1.V1.771,0.011618611923476053,0.005963419728791674,0.01259054370698931,0.08775285124396018,0.004147590446627633,4
X22.V1.324,3.264307646518133,0.5031557009123669,0.19959224908903084,0.14095359325464069,0.004824952568645098,1
X2.V1.231,0.00661824981819095,0.010471446755274845,0.11356809055892217,0.010940174565768917,0.00021400341213049685,4
X23.V1.81,0.008142013451313932,0.004071105914085365,0.010975886962737718,0.012159470278260356,0.0018841482988038814,5
X23.V1.917,0.547910778298542,0.09600413438938567,0.48426269889828294,0.3806361527356447,0.002735596051644337,1
X19.V1.353,0.006993454799971744,0.002305474012387369,0.00036867953596175123,0.0005075532822909593,3.3442935802441074e-05,2
X1.V1.502,0.028387016916296456,0.03218216042435112,0.0035287234399000483,0.006382207105261421,0.00019448605574399477,3
X18.V1.504,0.6645961445735571,0.3178677680489201,0.02230950123461269,0.1155022601189965,0.003089718325496343,1
X3.V1.561,0.008755403627115223,0.020997057963777887,0.028945597112960835,0.0033109885644756207,0.00014363766912538434,4
X7.V1.404,4.314017330907898,1.0693289283660996,0.3739636781336657,0.7086281905208678,0.0121744221312588,1
X1.V1.517,0.30253491274322036,0.19706964499351753,0.30702073194366736,1.015110069957716,0.03895460329107251,1
X1.V1.423,0.08098964447185726,0.028104342855954045,0.0028322194700472923,0.0031189565217177675,0.00033204986149372765,2
X2.V1.263,0.11103828200918549,0.005822500463845241,0.0006955306967550393,0.0010820513823607764,0.0006000067987908028,2
X10.V1.193,0.007130251460940397,0.003685170345431506,0.0004816846730717005,0.0012037576726842269,7.309041669610711e-05,2
X11.V1.851,0.026546423390711928,0.012554034022806764,0.005897283605076219,0.029713265393251715,0.0009700123675470155,4
X9.V1.253,0.002949079103627076,0.0025937885991510327,0.0005621811347721983,0.0014713904946339926,4.244111093135214e-05,2
X15.V1.113,0.06161023095058036,0.019176765564350606,0.003956716000369185,0.002758023814451544,0.0002025215964757863,3
X15.V1.62,0.01640634505567586,0.003903089964885797,0.008998169742452872,0.0034822961883913487,0.0003054332681364637,5
X20.V1.223,0.03793626431582129,0.025250198772044527,0.006076218847876878,0.0015847160546725808,0.0001829039127975577,2
X15.V1.2,0.008987166155296,0.009743084793383722,0.016245923504416813,0.004439381307844938,0.000199033944314646,5
X4.V1.961,0.024697975188582685,0.0051658547285259575,0.058021277505636945,0.01093642600076798,0.0007985847447466441,4
X8.V1.324,0.6617923190704671,2.393811640404246,0.3765695191277863,0.15351689317814715,0.0009842013843939837,1
X8.V1.153,0.055596324350700124,0.005307539448344204,0.002887566919947489,0.003931706397516849,0.00037973561272368534,2
X14.V1.581,0.0042013516412486235,0.005300139364027269,0.00919439540916867,0.013000020837836752,0.0017972094745291902,4
X14.V1.215,0.06703636328215794,0.009978430201840747,0.006248553969845548,0.0029382836184916774,0.0003473091956460669,2
X18.V1.991,0.019794630553060865,0.004108514796883901,0.28574844106483616,0.04254616244574218,0.0008761308079783884,4
X4.V1.312,0.022255361621537923,0.014752322669184439,0.0019370014994654653,0.002202136540501309,0.00016767315466101538,3
X17.V1.323,0.0038064865676349048,0.015280298345383025,0.0018169091007060876,0.0013271543143246584,4.804946463437192e-05,2
X14.V1.794,0.1980288240684116,8.052076979173458,1.706137532143932,0.4458365661083228,0.002749402311810648,1
X7.V1.751,0.014801525089359498,0.025047042276631327,0.01847357966936771,0.13022234192584017,0.0012775388546658992,4
X17.V1.591,0.017381362334184015,0.01866612138895283,0.0871995153732146,0.024719939768573264,0.0015032515461987344,4
X12.V1.254,0.0612107122157748,0.8671374403583707,0.05921040733018799,0.09807409177642962,0.0005933302022881449,1
X2.V1.171,0.0091311379996264,0.011012647835255011,0.034519057205876294,0.013214070072473796,0.00020430839023523716,4
X16.V1.912,0.027823250760164047,0.008936462937929827,0.003744223090226085,0.0013650669178641001,0.00010148583679002,3
X23.V1.241,0.033459324057141346,0.0014142463114074982,0.022660127067282647,0.02116622006253823,0.00022690185426433972,4
X19.V1.553,0.04684667922891107,0.00503923311491256,0.004367649197773789,0.0017716504157439911,0.00014693093456749862,2
X12.V1.961,0.0042877783804014654,0.0038123394183539943,0.02118898890148563,0.008795366950486449,0.0003922167431977988,4
X19.V1.86,0.007815148164078536,0.0054738373529954545,0.007630595053201248,0.010513136646315204,0.000595045471503869,5
X22.V1.913,0.017188841012695504,0.006523961798915958,0.013266777540307565,0.006320252424696322,0.0005921370937428549,3
X7.V1.584,4.9164657171625565,2.1485865167150155,1.070409684314952,0.9931989449269348,0.01869247313210488,1
X17.V1.364,1.0778137908240846,2.1849811472540708,1.6805543645108223,2.491907793993496,0.02138750910733782,1
X11.V1.601,0.031397644618410235,0.011653930380549375,0.035815588628897305,0.01613330284310502,0.001286959632877596,4
X23.V1.512,0.03270707192857056,0.018230154197521012,0.0036646315967529355,0.0024388709376929906,5.192299417075573e-05,3
X19.V1.273,0.012325594959664416,0.014774297470285983,0.000904691745348091,0.0012581902552213904,5.558965717899403e-05,2
X7.V1.614,0.012064303098706826,0.0017161629689607758,0.006357828006229998,0.005557683407911384,0.00034613232029503276,2
X10.V1.624,0.030776383186351394,0.8248542610595433,0.11130295360999609,0.02288294441646447,0.00045546331907549245,1
X19.V1.65,0.002725509266368506,0.0014742617294940688,0.005286127973093151,0.002271743147610389,7.869057136130074e-05,5
X6.V1.11,0.07900315521111127,0.023801361114943232,0.001899077062341312,0.004701054779135442,0.00017187142767368128,5
X20.V1.933,0.024622803247681013,0.008650602812170057,0.0011440616095865436,0.0019543212225748502,0.00011604571546231067,2
X20.V1.20,0.016933139006468804,0.0005237193922548731,0.004814008970909185,0.007966861022101264,0.00013444741718726972,5
X4.V1.16,0.00986675477887198,0.005562628767011472,0.003127526226727232,0.0025530728544384393,0.00023389055185171284,5
X17.V1.617,0.5667587721761759,1.6581493232037738,0.5190194169934914,0.3024991503222259,0.00942280280118712,1
X15.V1.20,0.004022613128868078,0.001642093961516693,0.006217596275625131,0.003196135578644671,0.0001809906499810404,5
X22.V1.910,0.01637974962506316,0.009539468482395822,0.4277346215080217,0.03562126337635856,0.0014563338478936613,4
X9.V1.143,0.0069800821101917015,0.005033130471694228,0.0009368450164686107,0.0005620867477978031,5.433446747215857e-05,2
X21.V1.40,0.03598219450759185,0.003319429899148915,0.027321529251657872,0.008264663498048877,0.0005282919814750222,5
X1.V1.5,0.007465205471441087,0.01112741486613131,0.049006034246013304,0.012492244029523383,0.0005027964444553976,5
X7.V1.362,0.051671907172977864,0.006231841715654815,0.002514703014401809,0.0012965685097159664,0.00014270250582042366,3
X4.V1.481,0.004976911132717318,0.009215337124663592,0.016364815907427006,0.008259708341517036,0.0003455635434274068,4
X15.V1.910,0.013332271953629248,0.011700231967932935,0.525193720576765,0.0314641286874707,0.0005310836740449572,4
X16.V1.411,0.004430364270472698,0.006441845245926277,0.007382132731255503,0.0043075178677100135,0.00015686518764788173,4
X13.V1.882,0.04671460708282372,0.0032423855050612935,0.0017203441740851234,0.0009647632268833895,9.01534705921524e-05,3
X3.V1.11,0.007266136041147021,0.0034658824824550594,0.00627870517065591,0.004914426326361069,0.00019126966670795194,5
X2.V1.41,0.011694723557819649,0.0020686728929491917,0.0024651800844841163,0.0031676562758429128,0.0005607943282558638,5
X8.V1.843,0.0031986868937286116,0.003951940841493738,0.006234173937724794,0.0017069400540127943,0.00023464735995242517,2
X6.V1.631,0.021370394637043568,0.019507636090469384,0.05855481314036683,0.015963489610218054,0.0008782395381630234,4
X17.V1.864,1.9446587696521913,1.247939868393995,0.5072372212183547,0.19041386660596,0.0030687773993498826,1
X7.V1.121,0.004525753150808355,0.04497084783208829,0.10268946253330215,0.014623475415609714,0.0006742990758275796,4
X20.V12,0.02050243112498746,0.018913204267578858,0.00659291625528952,0.0017591691527426468,7.269747847325415e-05,3
X12.V1.301,0.018019155050677364,0.018174963212414817,0.006671454284881763,0.01010504358920895,0.0001332216181360629,4
X10.V1.263,0.1540423138448547,0.020132620929872853,0.0031455778985751462,0.002345261792829031,0.0005216273530995154,2
X16.V1.824,0.028349099448866478,0.13959953227584088,0.09511004357799031,0.03648760325886764,0.0014278098493926716,1
X22.V1.863,0.0025299094623284714,0.007054165725385048,0.004296469410777505,0.0009291498350427375,2.485845599155971e-05,2
X20.V1.342,0.031173771588813987,0.010131728770154825,0.0011953927900734118,0.0008609467098503018,0.00013348751918867074,3
X12.V1.912,0.03766552432093849,0.004061884814721857,0.0026971357984783124,0.0009436071349561667,6.004669056461132e-05,3
X15.V1.73,0.006617441979049819,0.007220527574915774,0.004495533523342147,0.008754358618809677,0.0009919496676228457,5
X7.V1.153,0.041158973965483486,0.008632852944117503,0.005469598364428825,0.007248810377900926,0.00048275000336267423,2
X5.V1.491,0.007938841662951166,0.000723563002802435,0.03109738016552824,0.00846558979628535,6.249390570164133e-05,4
X13.V1.894,0.08775784392133809,1.2605670238218123,0.8228865243280632,1.0146514674798988,0.03754840787359128,1
X14.V1.102,0.009293767914037231,0.0009797329008691036,0.0004268370835156641,0.0006094683581419541,2.7402824742005358e-05,3
X8.V1.22,0.017223072225970436,0.005814605746594964,0.012138840017646382,0.008175226362835596,0.002636101636869556,5
X7.V1.853,0.22938306108597215,0.05228441983430038,0.004921734058584197,0.05688526864860585,0.0017009363735676557,2
X5.V1.544,0.2469333002439101,0.37915580594609494,0.042503907370404576,0.03839742977604614,0.0012847488700676165,1
X8.V1.16,0.032603554082553485,0.006661667689112577,0.004187371864946214,0.0027067835885360315,0.00032651793659092967,5
X21.V1.59,0.0065278863373015705,0.0030681577730623717,0.006053690593370636,0.007336720712190943,0.00015447063784860684,5
X10.V1.924,3.857304068403042,0.3945288125095293,0.690915369526012,1.5540818849565319,0.019706341975714973,1
X19.V1.323,0.01557686329771851,0.0035873981480242577,0.005666497489589988,0.002556477618532025,6.106992529432966e-05,2
X22.V1.382,0.03375842735841432,0.006573379797808022,0.0030733937019412597,0.007547691789328441,0.00045266922321205973,3
X5.V1.413,0.11654984560787367,0.010141064602875033,0.004784484135794913,0.004443350036881845,0.0002306456171506846,3
X16.V1.911,0.011312010518159775,0.008861978994855406,0.013326323061768026,0.014226144209937047,0.0006512882152672452,4
X11.V1.561,0.000996486590876419,0.007183884879004491,0.005141421156357392,0.005482752265294651,0.00012856861861794037,4
X17.V1.515,0.0908066212442773,0.042752137030924446,0.0022593679520008887,0.0020534810351609187,6.023907431925465e-05,2
X2.V1.161,0.052249927809979876,0.04203265359853707,0.3906932458236984,0.03071483215627002,0.0006785517913507215,4
X10.V1.941,0.010107320359236978,0.028633731240318226,0.4007404614450073,0.029260589121200067,0.0004905888662753962,4
X1.V1.931,0.04084444434149682,0.01079697761675994,0.2248607757181908,0.027474266206227328,0.0004916818510254199,4
X17.V1.35,0.04190796126225287,0.030128934286049965,0.0050635625100623975,0.015232145523432586,0.0005686952667707692,5
X18.V1.202,0.04494617264797916,0.01128953593886729,0.006554833454363255,0.0011393761544277645,0.00012992841946851767,3
X1.V1.752,0.017560006640132172,0.012532980645523481,0.0014486658123336845,0.0014482451385628993,0.00022783815148575597,3
X22.V1.791,0.03276762325950335,0.01698016524141794,0.062116168676211815,0.04456823800551611,0.0018724577295421614,4
X16.V1.424,0.07493586578115037,0.39461237213212225,0.04310563142532884,0.0199385014720613,0.001067063592949587,1
X17.V1.801,0.027809606354208958,0.011643732910878809,0.021529505776722566,0.04366954785457131,0.0010099627135180874,4
X6.V1.82,0.010977666449301416,0.007900912576550158,0.0024217826409060174,0.003316869807335636,0.00021991764937617634,5
X21.V1.983,0.005477111650390188,0.009407624347779463,0.0005963703635948161,0.0005469017654745377,5.496235796362914e-05,2
X19.V1.814,0.823209632875132,0.7891436677631297,0.22588431946317614,0.029475940107307714,0.0006989314917505936,2
X3.V1.564,0.0305152376008605,1.8172149861472948,0.11365552793035033,0.1224707300370187,0.004029349426422915,1
X9.V1.63,0.004284993580435443,0.008783144686133178,0.02245188254658821,0.019360317207999876,0.0011540477601336297,5
X2.V1.762,0.012985388860131725,0.04083118573390135,0.017803106346155423,0.022886006564817627,0.0011983089990662006,3
X3.V1.601,0.019754173368653927,0.013451905118335227,0.018536343101595323,0.01338929251144278,0.0011226747245184803,4
X14.V1.974,0.21050047264062557,1.934780627571088,0.8062776659320906,0.07878213714717408,0.0037313841842576793,1
X12.V1.692,0.003604236055701886,0.011145441086297277,0.0006773693842413488,0.0013427197139748096,0.00015921831136890606,3
X13.V1.891,0.008833544934877268,0.011538734151274531,0.014831205575404696,0.05219946174683425,0.0016507948233589653,4
X22.V1.91,0.05363308767142352,0.017580454747221343,0.008911463511331538,0.007206239596704573,0.0004001184174823117,5
X10.V1.703,0.016797915601634208,0.01998706553746885,0.0011707654292954066,0.00028568449007579757,3.6201156149353384e-05,2
X23.V1.244,4.395838325993061,0.4777595705224487,0.4092570753713082,1.182873125294918,0.016668675201096612,1
X4.V1.522,0.03204718824172309,0.02472012478741592,0.001224273116611213,0.000986715976979325,6.644115439352722e-05,3
X7.V1.902,0.10120781703234548,0.05825934493828458,0.00716465187790774,0.03195731699936014,0.0016686723419379924,3
X3.V1.271,0.01040926734131542,0.009555355222220667,0.07606320757663966,0.015952833294374566,0.000541604755836673,4
X10.V1.972,0.02885553495629668,0.01540062313996439,0.007898027722899922,0.005777113280595084,0.00025057842510840215,3
X6.V1.754,2.0677289410800705,0.7997547127930547,0.7856345849270762,6.718554238200595,0.026216166297364316,1
X22.V1.816,0.3369790054935341,0.9169893721701705,1.514996396458292,0.20663490489450448,0.010385487738844632,1
X18.V1.113,0.06032286584915414,0.015893703465469793,0.009627868249577828,0.0017921340035604388,0.0002052372240045969,3
X16.V1.841,0.01444412403036517,0.006758660234443081,0.02154576788058647,0.04371300385266684,0.000937822891244498,4
X10.V1.121,0.01049057537049819,0.00520675470455394,0.03382722104969189,0.014614647327920727,0.0009992007743718152,4
X11.V1.32,0.016883104862950624,0.0029968253956310803,0.0037761432568226166,0.010975800122174067,0.0010648726156288779,5
X10.V1.712,0.010803005176426619,0.004074952432251413,0.00041884270409499894,0.0009903623701209765,0.00011721399100990304,3
X20.V1.564,0.34899377762614114,1.010670152818476,1.0396389192421398,0.13654721478293083,0.0033211754960009356,1
X19.V1.933,0.0072287058304124074,0.015065642225433459,0.0022364541706400166,0.0032373910231330897,0.00011610920718329601,2
X2.V1.174,0.3709077969408581,0.06978859719317398,0.07642755951688754,0.10646252386436542,0.0032008854251062892,1
X6.V1.101,0.011970939640039395,0.02156539587299349,0.3478532939919793,0.02556836541987118,0.000451987509288171,4
X22.V1.142,0.08109097213208527,0.0073087607489354806,0.013175121910347153,0.014763078625992987,0.0016847995168638567,3
X13.V1.802,0.014779370452926939,0.002076218988763955,0.00040940953065630173,0.0006636649259566944,0.00010893174404489505,3
X15.V1.215,0.09263488420490537,0.040456011845219436,0.012296207542151803,0.014450887593629374,0.0002787684903074289,2
X21.V1.924,7.556926012536338,0.9090317235472537,1.040844437542074,1.204080768789581,0.010889113433004303,1
X3.V1.204,0.07033530653656825,0.21054200187218133,0.0905313626522197,0.021248694997775784,0.0014711760434041263,1
X20.V1.13,0.0016466735746698518,0.009748226453225501,0.0032995638092978797,0.0064257385603567075,0.00023138800654423034,5
X14.V1.321,0.0013520352487093837,0.005947715144954152,0.015764511644847927,0.027842517587408428,0.0008945339929083744,4
X11.V1.223,0.005155921589142546,0.0178894512984357,0.05783079323219479,0.004904542727503685,0.00042777279258449606,2
X18.V1.923,0.06859580502304118,0.004637168244009348,0.0008073282816625942,0.0007753312043147461,0.00011045430426708213,2
X10.V1.902,0.45431312117853145,0.11340172113291722,0.20695914822923872,0.11064050829175437,0.001108950212122493,3
X20.V1.821,0.012167119921757534,0.0049500889012903705,0.00834234913051855,0.03504786839765818,0.001951496991599801,4
X11.V1.772,0.1821873909483399,0.020644812503059846,0.010176777302382683,0.003065348382977246,0.0002691838525809381,3
X23.V1.8,0.004251007791522244,0.004399301453852456,0.0024039951679516286,0.0032232687431310264,0.0003163184255524265,5
X11.V1.474,0.30640800043609595,0.6326456055200428,0.07694249041884005,0.07942427170155004,0.003507138144651543,1
X20.V1.413,0.08636386877077112,0.0019950055080259566,0.0014557714747312342,0.005875227738610723,0.0003810152174758253,3
X13.V1.561,0.010006769055524353,0.011929303262698277,0.02211498735329082,0.003997439302795929,0.00022689322358704331,4
X1.V1.361,0.013592186010356345,0.010531639875111297,0.4468071309035458,0.036469599549934395,0.0007817311719552808,4
X4.V1.98,0.00112218979165581,0.007320580959373063,0.015130324797461271,0.019281988268580342,0.0003901387295847623,5
X2.V1.281,0.003138886340888039,0.0017653880213712048,0.0058842249552212515,0.006607691778892951,0.00022859444059383893,4
X1.V1.74,0.021345458973560945,0.0034010110374477417,0.013950724149060904,0.007983548952673235,0.00022698353233890082,5
X4.V1.474,0.3772028053673994,0.6086238342801497,0.1374144958006461,0.04870819950517227,0.002964357312115387,1
X4.V1.564,0.012726820218591896,1.9301793160343852,0.05247501743990467,0.08612802611253971,0.005652953019899794,1
X13.V1.214,0.12066371244640052,0.015484074212621587,0.04972591551963983,0.01182728598206457,0.00011758415758605916,2
X23.V1.473,0.07763874840258772,0.05637293405352405,0.003908113297322064,0.007212213344728141,0.0011719661623271146,2
